Site,Sitenum,Latitude,Date,Day,Month,Year,Date2,SL,Age2,AGE,Females
Altea,9,38.6072,08.02.2007,8,2,2007,8/2/2007,13.55,0.523287671,0,1
Altea,9,38.6072,08.02.2007,8,2,2007,8/2/2007,14.26,0.523287671,0,1
Altea,9,38.6072,08.02.2007,8,2,2007,8/2/2007,15.46,0.523287671,0,1
Altea,9,38.6072,08.02.2007,8,2,2007,8/2/2007,16.11,0.523287671,0,1
Altea,9,38.6072,08.02.2007,8,2,2007,8/2/2007,16.49,0.523287671,0,1
Altea,9,38.6072,08.02.2007,8,2,2007,8/2/2007,16.67,0.523287671,0,1
Altea,9,38.6072,08.02.2007,8,2,2007,8/2/2007,17.52,0.523287671,0,1
Altea,9,38.6072,08.02.2007,8,2,2007,8/2/2007,17.62,0.523287671,0,1
Altea,9,38.6072,08.02.2007,8,2,2007,8/2/2007,17.74,0.523287671,0,1
Altea,9,38.6072,08.02.2007,8,2,2007,8/2/2007,18.25,0.523287671,0,1
Altea,9,38.6072,08.02.2007,8,2,2007,8/2/2007,18.48,0.523287671,0,1
Altea,9,38.6072,08.02.2007,8,2,2007,8/2/2007,19.19,0.523287671,0,1
Altea,9,38.6072,08.02.2007,8,2,2007,8/2/2007,19.24,0.523287671,0,1
Altea,9,38.6072,08.02.2007,8,2,2007,8/2/2007,19.26,0.523287671,0,1
Altea,9,38.6072,08.02.2007,8,2,2007,8/2/2007,19.26,0.523287671,0,1
Altea,9,38.6072,08.02.2007,8,2,2007,8/2/2007,19.26,0.523287671,0,1
Altea,9,38.6072,08.02.2007,8,2,2007,8/2/2007,19.43,0.523287671,0,1
Altea,9,38.6072,08.02.2007,8,2,2007,8/2/2007,19.43,0.523287671,0,1
Altea,9,38.6072,08.02.2007,8,2,2007,8/2/2007,20.28,0.523287671,0,1
Altea,9,38.6072,08.02.2007,8,2,2007,8/2/2007,20.34,0.523287671,0,1
Altea,9,38.6072,08.02.2007,8,2,2007,8/2/2007,20.94,0.523287671,0,1
Altea,9,38.6072,08.02.2007,8,2,2007,8/2/2007,21.09,0.523287671,0,1
Altea,9,38.6072,08.02.2007,8,2,2007,8/2/2007,21.26,0.523287671,0,1
Altea,9,38.6072,08.02.2007,8,2,2007,8/2/2007,21.26,0.523287671,0,1
Altea,9,38.6072,08.02.2007,8,2,2007,8/2/2007,21.54,0.523287671,0,1
Altea,9,38.6072,08.02.2007,8,2,2007,8/2/2007,21.56,0.523287671,0,1
Altea,9,38.6072,08.02.2007,8,2,2007,8/2/2007,21.89,0.523287671,0,1
Altea,9,38.6072,08.02.2007,8,2,2007,8/2/2007,21.9,0.523287671,0,1
Altea,9,38.6072,08.02.2007,8,2,2007,8/2/2007,21.91,0.523287671,0,1
Altea,9,38.6072,08.02.2007,8,2,2007,8/2/2007,22,0.523287671,0,1
Altea,9,38.6072,08.02.2007,8,2,2007,8/2/2007,22.22,0.523287671,0,1
Altea,9,38.6072,08.02.2007,8,2,2007,8/2/2007,22.26,0.523287671,0,1
Altea,9,38.6072,08.02.2007,8,2,2007,8/2/2007,22.26,0.523287671,0,1
Altea,9,38.6072,08.02.2007,8,2,2007,8/2/2007,22.51,0.523287671,0,1
Altea,9,38.6072,08.02.2007,8,2,2007,8/2/2007,22.54,0.523287671,0,1
Altea,9,38.6072,08.02.2007,8,2,2007,8/2/2007,22.79,0.523287671,0,1
Altea,9,38.6072,08.02.2007,8,2,2007,8/2/2007,22.83,0.523287671,0,1
Altea,9,38.6072,08.02.2007,8,2,2007,8/2/2007,24.08,0.523287671,0,1
Altea,9,38.6072,08.02.2007,8,2,2007,8/2/2007,24.13,0.523287671,0,1
Altea,9,38.6072,08.02.2007,8,2,2007,8/2/2007,24.24,0.523287671,0,1
Altea,9,38.6072,08.02.2007,8,2,2007,8/2/2007,24.6,0.523287671,0,1
Altea,9,38.6072,08.02.2007,8,2,2007,8/2/2007,24.72,0.523287671,0,1
Altea,9,38.6072,08.02.2007,8,2,2007,8/2/2007,25.77,0.523287671,0,1
Altea,9,38.6072,08.02.2007,8,2,2007,8/2/2007,25.88,0.523287671,0,1
Altea,9,38.6072,08.02.2007,8,2,2007,8/2/2007,26.17,0.523287671,0,1
Altea,9,38.6072,08.02.2007,8,2,2007,8/2/2007,26.25,0.523287671,0,1
Altea,9,38.6072,08.02.2007,8,2,2007,8/2/2007,26.3,0.523287671,0,1
Altea,9,38.6072,08.02.2007,8,2,2007,8/2/2007,26.42,0.523287671,0,1
Altea,9,38.6072,08.02.2007,8,2,2007,8/2/2007,26.86,0.523287671,0,1
Altea,9,38.6072,08.02.2007,8,2,2007,8/2/2007,27.55,0.523287671,0,1
Altea,9,38.6072,08.02.2007,8,2,2007,8/2/2007,27.6,0.523287671,0,1
Altea,9,38.6072,08.02.2007,8,2,2007,8/2/2007,29.09,0.523287671,0,1
Altea,9,38.6072,08.02.2007,8,2,2007,8/2/2007,29.62,0.523287671,0,1
Altea,9,38.6072,08.02.2007,8,2,2007,8/2/2007,29.72,0.523287671,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,19.99,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,20.59,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,20.65,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,21.26,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,21.42,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,21.53,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,21.55,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,21.68,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,21.87,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,21.99,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,22.26,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,22.29,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,22.46,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,22.5,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,22.54,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,22.66,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,23.09,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,23.53,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,23.76,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,24.44,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,24.51,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,24.84,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,25.03,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,25.09,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,25.37,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,25.4,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,25.61,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,25.94,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,26.05,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,26.11,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,26.11,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,26.53,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,26.54,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,26.73,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,26.79,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,26.94,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,27.06,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,27.11,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,27.34,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,27.39,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,27.39,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,27.41,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,27.81,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,28.16,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,28.46,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,28.49,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,28.54,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,28.55,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,28.59,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,28.64,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,28.76,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,29.07,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,29.3,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,29.44,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,29.5,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,29.71,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,29.74,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,29.78,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,29.84,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,29.86,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,29.9,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,29.93,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,29.98,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,30,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,30.21,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,30.27,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,30.29,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,30.37,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,30.44,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,30.54,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,30.58,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,30.6,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,30.66,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,30.75,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,30.93,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,31.02,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,31.26,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,31.3,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,31.36,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,31.45,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,31.62,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,31.72,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,31.73,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,31.78,0.632876712,0,1
Altea,9,38.6072,20.03.2007,20,3,2007,20/3/2007,31.96,0.632876712,0,1
Altea,9,38.6072,30.05.2007,30,5,2007,30/5/2007,6.1,0.079452055,0,1
Altea,9,38.6072,30.05.2007,30,5,2007,30/5/2007,6.39,0.079452055,0,1
Altea,9,38.6072,30.05.2007,30,5,2007,30/5/2007,6.61,0.079452055,0,1
Altea,9,38.6072,30.05.2007,30,5,2007,30/5/2007,6.69,0.079452055,0,1
Altea,9,38.6072,30.05.2007,30,5,2007,30/5/2007,6.7,0.079452055,0,1
Altea,9,38.6072,30.05.2007,30,5,2007,30/5/2007,6.82,0.079452055,0,1
Altea,9,38.6072,30.05.2007,30,5,2007,30/5/2007,7.02,0.079452055,0,1
Altea,9,38.6072,30.05.2007,30,5,2007,30/5/2007,7.11,0.079452055,0,1
Altea,9,38.6072,30.05.2007,30,5,2007,30/5/2007,7.21,0.079452055,0,1
Altea,9,38.6072,30.05.2007,30,5,2007,30/5/2007,7.43,0.079452055,0,1
Altea,9,38.6072,30.05.2007,30,5,2007,30/5/2007,7.76,0.079452055,0,1
Altea,9,38.6072,30.05.2007,30,5,2007,30/5/2007,8.15,0.079452055,0,1
Altea,9,38.6072,30.05.2007,30,5,2007,30/5/2007,8.21,0.079452055,0,1
Altea,9,38.6072,30.05.2007,30,5,2007,30/5/2007,8.28,0.079452055,0,1
Altea,9,38.6072,30.05.2007,30,5,2007,30/5/2007,8.29,0.079452055,0,1
Altea,9,38.6072,30.05.2007,30,5,2007,30/5/2007,8.43,0.079452055,0,1
Altea,9,38.6072,30.05.2007,30,5,2007,30/5/2007,8.49,0.079452055,0,1
Altea,9,38.6072,30.05.2007,30,5,2007,30/5/2007,8.61,0.079452055,0,1
Altea,9,38.6072,30.05.2007,30,5,2007,30/5/2007,8.86,0.079452055,0,1
Altea,9,38.6072,30.05.2007,30,5,2007,30/5/2007,8.95,0.079452055,0,1
Altea,9,38.6072,30.05.2007,30,5,2007,30/5/2007,9,0.079452055,0,1
Altea,9,38.6072,30.05.2007,30,5,2007,30/5/2007,9.02,0.079452055,0,1
Altea,9,38.6072,30.05.2007,30,5,2007,30/5/2007,9.09,0.079452055,0,1
Altea,9,38.6072,30.05.2007,30,5,2007,30/5/2007,9.33,0.079452055,0,1
Altea,9,38.6072,30.05.2007,30,5,2007,30/5/2007,9.37,0.079452055,0,1
Altea,9,38.6072,30.05.2007,30,5,2007,30/5/2007,9.44,0.079452055,0,1
Altea,9,38.6072,30.05.2007,30,5,2007,30/5/2007,9.6,0.079452055,0,1
Altea,9,38.6072,30.05.2007,30,5,2007,30/5/2007,9.77,0.079452055,0,1
Altea,9,38.6072,30.05.2007,30,5,2007,30/5/2007,9.94,0.079452055,0,1
Altea,9,38.6072,30.05.2007,30,5,2007,30/5/2007,10.04,0.079452055,0,1
Altea,9,38.6072,30.05.2007,30,5,2007,30/5/2007,10.15,0.079452055,0,1
Altea,9,38.6072,30.05.2007,30,5,2007,30/5/2007,10.16,0.079452055,0,1
Altea,9,38.6072,30.05.2007,30,5,2007,30/5/2007,10.19,0.079452055,0,1
Altea,9,38.6072,30.05.2007,30,5,2007,30/5/2007,10.2,0.079452055,0,1
Altea,9,38.6072,30.05.2007,30,5,2007,30/5/2007,10.21,0.079452055,0,1
Altea,9,38.6072,30.05.2007,30,5,2007,30/5/2007,10.52,0.079452055,0,1
Altea,9,38.6072,30.05.2007,30,5,2007,30/5/2007,10.55,0.079452055,0,1
Altea,9,38.6072,30.05.2007,30,5,2007,30/5/2007,10.63,0.079452055,0,1
Altea,9,38.6072,30.05.2007,30,5,2007,30/5/2007,10.67,0.079452055,0,1
Altea,9,38.6072,30.05.2007,30,5,2007,30/5/2007,10.75,0.079452055,0,1
Altea,9,38.6072,30.05.2007,30,5,2007,30/5/2007,10.86,0.079452055,0,1
Altea,9,38.6072,30.05.2007,30,5,2007,30/5/2007,10.96,0.079452055,0,1
Altea,9,38.6072,30.05.2007,30,5,2007,30/5/2007,11.02,0.079452055,0,1
Altea,9,38.6072,30.05.2007,30,5,2007,30/5/2007,11.63,0.079452055,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,11.6,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,11.93,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,12.02,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,12.26,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,12.31,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,12.59,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,12.67,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,12.69,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,12.83,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,12.85,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,12.97,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,13.08,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,13.49,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,13.51,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,14.01,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,14.05,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,14.12,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,14.19,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,14.32,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,14.44,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,14.46,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,14.46,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,14.65,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,14.91,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,15.33,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,15.42,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,15.45,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,15.64,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,15.88,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,16.01,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,16.03,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,16.05,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,16.12,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,16.22,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,16.84,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,16.87,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,16.96,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,17.57,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,17.58,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,17.58,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,17.59,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,17.64,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,17.89,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,18.1,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,18.27,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,18.39,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,18.99,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,19.22,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,19.63,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,19.74,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,19.9,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,20.31,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,20.44,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,20.45,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,20.53,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,20.57,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,20.79,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,20.87,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,21.08,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,21.27,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,21.32,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,21.41,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,21.92,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,22.01,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,22.2,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,22.56,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,22.59,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,22.99,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,23.19,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,23.22,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,23.39,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,23.4,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,23.48,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,23.59,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,23.7,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,23.8,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,24.11,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,24.18,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,24.2,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,24.36,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,24.38,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,26.65,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,7.1,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,7.78,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,8.1,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,8.51,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,8.75,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,9.59,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,9.76,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,9.97,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,10.15,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,10.21,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,10.37,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,10.5,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,10.53,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,10.59,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,10.73,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,11.15,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,11.33,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,11.38,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,11.48,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,11.5,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,11.78,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,11.94,0.153424658,0,1
Altea,9,38.6072,26.06.2007,26,6,2007,26/6/2007,17.63,0.153424658,0,1
Altea,9,38.6072,23.07.2007,23,7,2007,23/7/2007,12.12,0.22739726,0,1
Altea,9,38.6072,23.07.2007,23,7,2007,23/7/2007,12.32,0.22739726,0,1
Altea,9,38.6072,23.07.2007,23,7,2007,23/7/2007,12.47,0.22739726,0,1
Altea,9,38.6072,23.07.2007,23,7,2007,23/7/2007,12.53,0.22739726,0,1
Altea,9,38.6072,23.07.2007,23,7,2007,23/7/2007,12.58,0.22739726,0,1
Altea,9,38.6072,23.07.2007,23,7,2007,23/7/2007,12.67,0.22739726,0,1
Altea,9,38.6072,23.07.2007,23,7,2007,23/7/2007,12.98,0.22739726,0,1
Altea,9,38.6072,23.07.2007,23,7,2007,23/7/2007,13.08,0.22739726,0,1
Altea,9,38.6072,23.07.2007,23,7,2007,23/7/2007,13.08,0.22739726,0,1
Altea,9,38.6072,23.07.2007,23,7,2007,23/7/2007,13.1,0.22739726,0,1
Altea,9,38.6072,23.07.2007,23,7,2007,23/7/2007,13.12,0.22739726,0,1
Altea,9,38.6072,23.07.2007,23,7,2007,23/7/2007,13.2,0.22739726,0,1
Altea,9,38.6072,23.07.2007,23,7,2007,23/7/2007,13.28,0.22739726,0,1
Altea,9,38.6072,23.07.2007,23,7,2007,23/7/2007,13.43,0.22739726,0,1
Altea,9,38.6072,23.07.2007,23,7,2007,23/7/2007,13.51,0.22739726,0,1
